"","seqnames","start","end","width","strand","count","name","exon","intron","utr5","utr5.","utr3","utr3.","intergenic","mirna","annot","score","input.log2FC","input.padj","targeting_mirna_6mer","targeting_mirna_7mer","targeting_mirna_8mer"
"peak38564","chr14",73239202,73239263,62,"+",7060,"peak38564","Lpar6",NA,NA,NA,NA,NA,FALSE,NA,"exon",6.20290943827578,5.18804553704239,6.26744543627332e-07,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5pmiR-194-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-6345,miR-6357miR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5pmiR-194-5p,miR-379-3p,miR-411-3pmiR-6926-3p,miR-767","miR-29a-3p,miR-29b-3p,miR-29c-3pmiR-194-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-770-5pmiR-767miR-194-5p","miR-29a-3p,miR-29b-3p,miR-29c-3pmiR-194-5p"
"peak38568","chr14",73239616,73239695,80,"+",16440,"peak38568","Lpar6",NA,NA,NA,"Lpar6",NA,FALSE,NA,"utr3",8.27859584728467,5.61943884923158,5.26507003802502e-09,"miR-27a-3p,miR-27b-3p,miR-350-3pmiR-25-3p,miR-32-5p,miR-363-3p,miR-367-3p,miR-92a-3p,miR-92b-3p","miR-32-5p,miR-92a-3p,miR-92b-3p",NA
"peak38624","chr14",76506810,76506869,60,"+",6650,"peak38624","Tsc22d1",NA,NA,NA,"Tsc22d1","Tsc22d1",FALSE,NA,"utr3",4.39695024549935,3.7215811147381,4.00912645141286e-05,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3p","miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3p","miR-200b-3p,miR-200c-3p,miR-429-3p"
"peak38629","chr14",76507409,76507462,54,"+",7703,"peak38629","Tsc22d1",NA,NA,NA,"Tsc22d1","Tsc22d1",FALSE,NA,"utr3",5.13464413075908,4.39078614734244,7.33425269732275e-06,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3p","",NA
"peak38668","chr14",79501279,79501333,55,"+",13367,"peak38668",NA,"Elf1",NA,NA,NA,NA,FALSE,NA,"intron",8.60099306565834,6.28186754730973,2.50614926817681e-09,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5pmiR-1193-5p,miR-1839-5p,miR-376a-5p,miR-379-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5pmiR-6926-3p,miR-767","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5pmiR-1839-5pmiR-376a-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5p"
"peak38764","chr14",99305240,99305295,56,"+",7011,"peak38764","Klf5","Klf5",NA,NA,"Klf5",NA,FALSE,NA,"utr3",4.76918409417079,2.90929515940601,1.70143712908516e-05,"miR-26a-5p,miR-26b-5p,miR-6371miR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761",NA,NA
"peak38780","chr14",99309838,99309890,53,"+",11169,"peak38780",NA,"Klf5",NA,NA,NA,NA,FALSE,NA,"intron",8.417304797716,6.14437631949483,3.8255616248964e-09,"miR-1896,miR-6973b-3p,miR-7063-3pmiR-342-3p,miR-377-3pmiR-6401,miR-6908-3p,miR-6923-3p",NA,NA
"peak38789","chr14",99313254,99313304,51,"+",22247,"peak38789","Klf5",NA,NA,NA,NA,NA,FALSE,NA,"exon",1.61501678739756,0.775206130534444,0.0242651629771042,"miR-6926-3p,miR-767",NA,NA
"peak38791","chr14",99313471,99313553,83,"+",7781,"peak38791","Klf5",NA,NA,NA,"Klf5",NA,FALSE,NA,"utr3",7.25404570326842,5.21742116159185,5.57127116204539e-08,NA,NA,NA
"peak38793","chr14",99313721,99313781,61,"+",5907,"peak38793","Klf5",NA,NA,NA,"Klf5",NA,FALSE,NA,"utr3",3.86110094059027,2.52683887458767,0.000137688940914562,"miR-26a-5p,miR-26b-5p,miR-6371",NA,NA
"peak38795","chr14",99313949,99313998,50,"+",7082,"peak38795","Klf5",NA,NA,NA,"Klf5",NA,FALSE,NA,"utr3",6.7380167659287,5.46748918822025,1.82802964373726e-07,NA,NA,NA
"peak38801","chr14",99314558,99314612,55,"+",8294,"peak38801","Klf5",NA,NA,NA,"Klf5",NA,FALSE,NA,"utr3",2.5773093982495,3.1813137414516,0.00264661397721468,"miR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5p",NA,NA
"peak38822","chr14",101844512,101844576,65,"+",6340,"peak38822",NA,"Lmo7",NA,NA,NA,NA,FALSE,NA,"intron",5.24826465723444,5.51165075883871,5.64592809468128e-06,"miR-329-3p,miR-362-3p,miR-466i-3p,miR-669c-3p,miR-672-3p,miR-7212-3pmiR-377-3p,miR-669c-3p,miR-672-3pmiR-342-3p,miR-673-5p,miR-6985-3p,miR-7001-3p,miR-742-5p","miR-669c-3p,miR-672-3p",""
"peak38889","chr14",101910097,101910151,55,"+",8439,"peak38889",NA,"Lmo7",NA,NA,NA,NA,FALSE,NA,"intron",5.11341819014821,4.43859572851462,7.70161509209157e-06,"miR-194-5pmiR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5pmiR-802-5p","miR-194-5p",""
"peak38924","chr14",101931164,101931208,45,"+",2388,"peak38924","Lmo7","Lmo7",NA,NA,NA,"Lmo7",FALSE,NA,"utr3*",4.35053018704412,4.00643248954606,4.4613861319439e-05,"miR-329-3p,miR-362-3p,miR-466i-3p,miR-669c-3p,miR-672-3p,miR-7212-3pmiR-377-3p,miR-669c-3p,miR-672-3p","",NA
"peak38964","chr14",105308136,105308191,56,"+",7112,"peak38964","Ndfip2",NA,NA,NA,"Ndfip2",NA,FALSE,NA,"utr3",3.36446530160996,2.27839167660609,0.00043205068535889,"miR-802-5p",NA,NA
"peak39008","chr14",118972728,118972787,60,"+",11165,"peak39008","Dnajc3",NA,NA,NA,NA,NA,FALSE,NA,"exon",6.75887742010678,3.45151429484574,1.74229856887479e-07,"miR-27a-3p,miR-27b-3p,miR-350-3p",NA,NA
"peak39051","chr14",120363786,120363838,53,"+",14034,"peak39051",NA,"Mbnl2",NA,NA,NA,NA,FALSE,NA,"intron",2.64903108894364,5.57609839369222,0.00224372130138308,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5pmiR-1193-5p,miR-1839-5p,miR-376a-5p,miR-379-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5pmiR-1839-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5p"
"peak39145","chr14",121118954,121119014,61,"+",12278,"peak39145",NA,"Farp1",NA,NA,NA,NA,FALSE,NA,"intron",4.42242875243598,4.24876834699717,3.78069155812548e-05,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5pmiR-1193-5p,miR-1839-5p,miR-376a-5p,miR-379-5pmiR-200b-3p,miR-200c-3p,miR-429-3plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5pmiR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3p","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5pmiR-1839-5pmiR-200b-3p,miR-200c-3p,miR-429-3p","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5p"
"peak39165","chr14",121246567,121246621,55,"+",7977,"peak39165",NA,"Farp1",NA,NA,NA,NA,FALSE,NA,"intron",5.04911715559357,5.55420809490373,8.93064537500243e-06,"",NA,NA
"peak39176","chr14",121283127,121283184,58,"+",6497,"peak39176","Farp1",NA,NA,NA,"Farp1",NA,FALSE,NA,"utr3",5.1734657389406,4.36892579552958,6.70709196196161e-06,"miR-194-5pmiR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5pmiR-194-5p,miR-379-3p,miR-411-3p","miR-194-5pmiR-194-5p","miR-194-5p"
"peak39202","chr14",122137381,122137443,63,"+",14676,"peak39202","Tm9sf2","Tm9sf2",NA,NA,"Tm9sf2",NA,FALSE,NA,"utr3",3.3663610731157,1.35220890462471,0.000430168818745147,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-6345,miR-6357","miR-29a-3p,miR-29b-3p,miR-29c-3pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-770-5p","miR-29a-3p,miR-29b-3p,miR-29c-3p"
"peak39206","chr14",122141124,122141173,50,"+",4717,"peak39206",NA,"Tm9sf2",NA,NA,NA,NA,FALSE,NA,"intron",3.71770951102388,4.87311859507232,0.000191553675238417,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5p",""
"peak39237","chr14",122668576,122668632,57,"+",4428,"peak39237","Pcca","Pcca",NA,NA,NA,NA,FALSE,NA,"exon",1.84018076691281,3.02191470752365,0.0144483825881013,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761",NA,NA
"peak39290","chr14",8364008,8364056,49,"-",4116,"peak39290",NA,"Oit1",NA,NA,NA,NA,FALSE,NA,"intron",3.83078212350496,5.40277036797002,0.000147644705023951,"miR-377-3p,miR-669c-3p,miR-672-3p","",""
"peak39300","chr14",8367401,8367436,36,"-",3355,"peak39300",NA,"Oit1",NA,"Oit1",NA,NA,FALSE,NA,"utr5*",1.83367710481665,2.46905885686641,0.0146663787161383,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3p","",""
"peak39301","chr14",8367441,8367503,63,"-",9677,"peak39301",NA,"Oit1",NA,"Oit1",NA,NA,FALSE,NA,"utr5*",3.27891879268158,3.69444993802278,0.000526115633851914,"miR-6401,miR-6908-3p,miR-6923-3p",NA,NA
"peak39303","chr14",8367648,8367714,67,"-",5659,"peak39303",NA,"Oit1",NA,"Oit1",NA,NA,FALSE,NA,"utr5*",1.67524418247592,2.19966278905283,0.0211230106266244,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3p","",""
"peak39307","chr14",8368810,8368869,60,"-",9218,"peak39307",NA,"Oit1",NA,"Oit1",NA,NA,FALSE,NA,"utr5*",7.12498702229257,5.37697486103151,7.49916618212747e-08,"miR-194-5pmiR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5pmiR-130a-3p,miR-130b-3p,miR-130c,miR-19a-3p,miR-19b-3p,miR-301a-3p,miR-301b-3p,miR-6341,miR-6389,miR-721miR-802-5p","miR-194-5pmiR-19a-3p,miR-19b-3p",""
"peak39321","chr14",8378662,8378722,61,"-",14046,"peak39321","Oit1",NA,"Oit1","Oit1",NA,NA,FALSE,NA,"utr5",1.78755729678589,1.66424859507055,0.0163095772159845,"miR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419",NA,NA
"peak39325","chr14",10021022,10021076,55,"-",5925,"peak39325",NA,"Fhit",NA,NA,NA,NA,FALSE,NA,"intron",6.66106308713494,5.1125803657974,2.18241286389245e-07,"miR-105,miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-290b-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-302a-3p,miR-302b-3p,miR-302c-3p,miR-302d-3p,miR-350-5p,miR-467a-5p,miR-467b-5p,miR-467c-5p,miR-467d-5p,miR-6383,miR-93-5pmiR-130a-3p,miR-130b-3p,miR-130c,miR-19a-3p,miR-19b-3p,miR-301a-3p,miR-301b-3p,miR-6341,miR-6389,miR-721miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-3473g,miR-350-5p,miR-6383,miR-6949-5p,miR-93-5pmiR-130a-3p,miR-130b-3p,miR-130c,miR-148a-3p,miR-148b-3p,miR-152-3p,miR-291b-3p,miR-301a-3p,miR-301b-3p,miR-350-5p,miR-6341,miR-6389,miR-721","miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-350-5p,miR-6383,miR-93-5pmiR-291b-3p,miR-350-5p","miR-291b-3p,miR-350-5p"
"peak39357","chr14",18226160,18226229,70,"-",17531,"peak39357",NA,"Nr1d2",NA,NA,NA,NA,FALSE,NA,"intron",4.49960634318832,5.14860895442261,3.16514533762769e-05,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5plet-7d-5p,miR-1902,miR-202-3p,miR-329-5p,miR-377-5pmiR-7237-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5plet-7d-5p,miR-202-3p","let-7d-5p"
"peak39361","chr14",18268752,18268811,60,"-",6779,"peak39361","Rpl15",NA,NA,NA,"Rpl15","Rpl15",FALSE,NA,"utr3",5.15468638592246,4.89451161964112,7.00347550588214e-06,"miR-329-3p,miR-362-3p,miR-466i-3p,miR-669c-3p,miR-672-3p,miR-7212-3pmiR-377-3p,miR-669c-3p,miR-672-3p","miR-669c-3p,miR-672-3p",NA
"peak39390","chr14",18821650,18821699,50,"-",4583,"peak39390",NA,"Ube2e2",NA,NA,NA,NA,FALSE,NA,"intron",6.52874653094402,5.22525074084319,2.95973936729605e-07,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5p","miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-770-5p",""
"peak39403","chr14",19817057,19817105,49,"-",7356,"peak39403","RP23-55L3.5","RP23-55L3.5",NA,NA,NA,NA,FALSE,NA,"exon",5.92539039921731,4.78764875667971,1.18743433025126e-06,"miR-6926-3p,miR-767",NA,NA
"peak39481","chr14",21045564,21045626,63,"-",10385,"peak39481","Ap3m1","Ap3m1",NA,NA,NA,NA,FALSE,NA,"exon",3.71500603486364,4.31623946203065,0.00019274981289013,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5pmiR-1193-5p,miR-1839-5p,miR-376a-5p,miR-379-5pmiR-196a-5p,miR-196b-5p,miR-3962let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5pmiR-196a-5p,miR-196b-5p,miR-3962miR-376a-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5p"
"peak39491","chr14",23499785,23499843,59,"-",7362,"peak39491",NA,"Kcnma1",NA,NA,NA,"Kcnma1",FALSE,NA,"utr3*",6.23218630527136,5.43227707240829,5.85886774696651e-07,"miR-194-5pmiR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5pmiR-802-5p","miR-194-5p",""
"peak39496","chr14",23589396,23589449,54,"-",5023,"peak39496",NA,"Kcnma1",NA,NA,NA,NA,FALSE,NA,"intron",5.6767063317509,5.15137075444248,2.10520148768694e-06,"miR-191-5p","",NA
"peak39525","chr14",24166745,24166803,59,"-",9823,"peak39525",NA,"Dlg5",NA,NA,NA,NA,FALSE,NA,"intron",5.03766172801817,5.71716482598817,9.16934412283491e-06,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5pmiR-1193-5p,miR-1839-5p,miR-376a-5p,miR-379-5pmiR-24-3p,miR-3079-3p,miR-3106-5p,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413,miR-7080-3plet-7d-5p,miR-1902,miR-202-3p,miR-329-5p,miR-377-5pmiR-24-3p,miR-3620-3p,miR-5112,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5pmiR-1839-5plet-7d-5p,miR-202-3pmiR-24-3p,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413","let-7d-5p"
"peak39554","chr14",26414242,26414297,56,"-",7858,"peak39554","Slmap",NA,NA,NA,"Slmap","Slmap",FALSE,NA,"utr3",6.95515656796948,5.37006263334808,1.10877501753017e-07,"miR-27a-3p,miR-27b-3p,miR-350-3pmiR-26a-5p,miR-26b-5p,miR-6371","miR-26a-5p,miR-26b-5p,miR-6371",NA
"peak39584","chr14",26497855,26497913,59,"-",28733,"peak39584",NA,"Slmap",NA,NA,NA,NA,FALSE,NA,"intron",7.23599899475235,6.40279265201632,5.80765761799821e-08,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5pmiR-7224-5pmiR-27a-3p,miR-27b-3p,miR-350-3plet-7d-5p,miR-1902,miR-202-3p,miR-329-5p,miR-377-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5plet-7d-5p,miR-202-3p","let-7d-5p"
"peak39618","chr14",26923684,26923782,99,"-",4171,"peak39618","Appl1",NA,NA,NA,"Appl1",NA,FALSE,NA,"utr3",1.53515168468582,1.81813687460774,0.0291640823124637,"miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761miR-1896,miR-6973b-3p,miR-7063-3pmiR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419","miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419",NA
"peak39637","chr14",30595609,30595660,52,"-",9921,"peak39637","Prkcd",NA,NA,NA,"Prkcd",NA,FALSE,NA,"utr3",9.69809032134464,6.05913948669383,2.00405519548889e-10,"miR-26a-5p,miR-26b-5p,miR-6371","miR-26a-5p,miR-26b-5p,miR-6371",NA
"peak39638","chr14",30595783,30595849,67,"-",7733,"peak39638","Prkcd",NA,NA,NA,"Prkcd",NA,FALSE,NA,"utr3",2.85593317839631,2.22091016043088,0.00139337117392575,"miR-130a-3p,miR-130b-3p,miR-130c,miR-19a-3p,miR-19b-3p,miR-301a-3p,miR-301b-3p,miR-6341,miR-6389,miR-721","miR-19a-3p,miR-19b-3p",NA
"peak39655","chr14",30607607,30607661,55,"-",5776,"peak39655","Prkcd","Prkcd","Prkcd",NA,NA,NA,FALSE,NA,"utr5",1.51733408625253,1.49424301855133,0.0303854668781666,"miR-329-3p,miR-362-3p,miR-466i-3p,miR-669c-3p,miR-672-3p,miR-7212-3pmiR-377-3p,miR-669c-3p,miR-672-3pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3p","miR-669c-3p,miR-672-3pmiR-200b-3p,miR-200c-3p,miR-429-3p",""
"peak39667","chr14",31013651,31013702,52,"-",10558,"peak39667","Gnl3","Gnl3",NA,NA,"Gnl3","Gnl3",FALSE,NA,"utr3",3.66732117006056,2.4558550240368,0.000215119029509978,"miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761miR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419miR-15a-5p,miR-15b-5p,miR-16-5p,miR-195a-5p,miR-195b,miR-503-5p,miR-6346,miR-6350,miR-6353","miR-15a-5p,miR-15b-5p,miR-16-5p,miR-195a-5p,miR-195b,miR-503-5p,miR-6353miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419","miR-15a-5p,miR-15b-5p,miR-16-5p,miR-195a-5p,miR-195b,miR-6353"
"peak39733","chr14",31479196,31479252,57,"-",8249,"peak39733","Mettl6","Mettl6",NA,NA,"Mettl6","Mettl6",FALSE,NA,"utr3",5.52868469312233,5.27557660850246,2.9601608252551e-06,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5pmiR-7224-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5p"
