"","seqnames","start","end","width","strand","count","name","exon","intron","utr5","utr5.","utr3","utr3.","intergenic","mirna","annot","score","input.log2FC","input.padj","targeting_mirna_6mer","targeting_mirna_7mer","targeting_mirna_8mer"
"peak21979","chr11",8433677,8433740,64,"-",9026,"peak21979","Tns3",NA,NA,NA,"Tns3",NA,FALSE,NA,"utr3",7.15838961240111,5.38352951267916,6.94401079956781e-08,"miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761",NA,NA
"peak22200","chr11",20824257,20824317,61,"-",11020,"peak22200","Lgalsl",NA,NA,NA,"Lgalsl",NA,FALSE,NA,"utr3",4.52358383007989,4.25667345108395,2.99513339832981e-05,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3p","miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3p","miR-200b-3p,miR-200c-3p,miR-429-3p"
"peak22203","chr11",20825232,20825295,64,"-",6994,"peak22203","Lgalsl",NA,NA,NA,"Lgalsl",NA,FALSE,NA,"utr3",3.35348850400239,3.3331029183975,0.000443109943681467,"miR-200b-3p,miR-200c-3p,miR-429-3p",NA,NA
"peak22206","chr11",20830050,20830106,57,"-",9989,"peak22206","Lgalsl",NA,NA,NA,NA,NA,FALSE,NA,"exon",6.0645702492785,4.46182996040146,8.61846159555101e-07,"miR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3p",NA,NA
"peak22209","chr11",21322023,21322084,62,"-",10532,"peak22209","Ugp2",NA,NA,NA,NA,NA,FALSE,NA,"exon",3.28642994999882,1.99722289796422,0.000517094656588025,NA,NA,NA
"peak22226","chr11",21559230,21559284,55,"-",9696,"peak22226","Mdh1",NA,NA,NA,NA,NA,FALSE,NA,"exon",4.12218219827988,2.08489044170984,7.54775512495734e-05,"miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761miR-25-3p,miR-32-5p,miR-363-3p,miR-367-3p,miR-92a-3p,miR-92b-3pmiR-25-3p,miR-32-5p,miR-363-3p,miR-367-3p,miR-92a-3p,miR-92b-3pmiR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761","miR-25-3p,miR-32-5p,miR-363-3p,miR-367-3p,miR-92a-3p,miR-92b-3p",NA
"peak22498","chr11",40685239,40685336,98,"-",7367,"peak22498","Mat2b","Mat2b",NA,NA,"Mat2b",NA,FALSE,NA,"utr3",3.31397775951084,2.26063255714372,0.000485313352722869,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761miR-1896,miR-6973b-3p,miR-7063-3pmiR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419","miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419",NA
"peak22499","chr11",40686653,40686713,61,"-",13825,"peak22499","Mat2b","Mat2b",NA,NA,NA,NA,FALSE,NA,"exon",3.32225908534607,4.34700243571362,0.000476146849012727,"miR-24-3p,miR-3620-3p,miR-5112,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413",NA,NA
"peak25000","chr11",95869270,95869329,60,"-",5979,"peak25000","B4galnt2",NA,NA,NA,NA,NA,FALSE,NA,"exon",3.52741923871786,2.74570507429981,0.000296879876913514,NA,NA,NA
"peak25787","chr11",102162804,102162857,54,"-",6443,"peak25787","Lsm12",NA,NA,NA,"Lsm12",NA,FALSE,NA,"utr3",4.10154227663781,2.68976450588677,7.91512400659158e-05,"miR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761",NA,NA
"peak27199","chr11",120726267,120726315,49,"-",9987,"peak27199","Dcxr","Dcxr",NA,NA,NA,NA,FALSE,NA,"exon",6.15458192067567,3.75990506520196,7.00516032534599e-07,"miR-27a-3p,miR-27b-3p,miR-350-3p",NA,NA
"peak27200","chr11",120726422,120726485,64,"-",9084,"peak27200","Dcxr",NA,NA,NA,NA,NA,FALSE,NA,"exon",4.2688506306618,2.95705549767944,5.38454944503164e-05,"miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761miR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419miR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761","miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419",NA
"peak27239","chr11",120811075,120811121,47,"-",7483,"peak27239","Fasn","Fasn",NA,NA,NA,NA,FALSE,NA,"exon",2.18174097391443,1.69543314466611,0.00658050200955484,"miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761",NA,NA
"peak27737","chr12",17284237,17284289,53,"+",8758,"peak27737","Pdia6",NA,NA,NA,"Pdia6",NA,FALSE,NA,"utr3",3.64956591237952,2.46661645473769,0.000224095991203531,"miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761miR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419miR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761","miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419",NA
"peak27883","chr12",28681245,28681303,59,"+",5927,"peak27883","Adi1",NA,NA,NA,"Adi1",NA,FALSE,NA,"utr3",5.88756630762144,5.36108688309501,1.2954888885456e-06,"miR-27a-3p,miR-27b-3p,miR-350-3p",NA,NA
"peak28208","chr12",55410141,55410215,75,"+",12940,"peak28208","Psma6",NA,NA,NA,"Psma6",NA,FALSE,NA,"utr3",3.08264890254452,1.46781210602788,0.000826706014902744,NA,NA,NA
"peak28288","chr12",65039231,65039281,51,"+",14864,"peak28288",NA,"Prpf39",NA,NA,NA,NA,FALSE,NA,"intron",9.5499524866676,6.42020011505277,2.81869128906325e-10,"miR-105,miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-290b-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-302a-3p,miR-302b-3p,miR-302c-3p,miR-302d-3p,miR-350-5p,miR-467a-5p,miR-467b-5p,miR-467c-5p,miR-467d-5p,miR-6383,miR-93-5pmiR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-3473g,miR-350-5p,miR-6383,miR-6949-5p,miR-93-5pmiR-130a-3p,miR-130b-3p,miR-130c,miR-148a-3p,miR-148b-3p,miR-152-3p,miR-291b-3p,miR-301a-3p,miR-301b-3p,miR-350-5p,miR-6341,miR-6389,miR-721","miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-350-5p,miR-6383,miR-93-5pmiR-291b-3p,miR-350-5p","miR-291b-3p,miR-350-5p"
"peak28297","chr12",65057740,65057792,53,"+",8630,"peak28297","Prpf39",NA,NA,NA,"Prpf39","Prpf39",FALSE,NA,"utr3",4.89393372123385,5.08521070575852,1.27663362419292e-05,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5pmiR-26a-5p,miR-26b-5p,miR-6371","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5pmiR-26a-5p,miR-26b-5p,miR-6371",NA
"peak28545","chr12",76294166,76294223,58,"+",8877,"peak28545","Mthfd1",NA,NA,NA,NA,NA,FALSE,NA,"exon",3.8064000979501,3.60436634915606,0.000156170824104011,"miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761miR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419miR-15a-5p,miR-15b-5p,miR-16-5p,miR-195a-5p,miR-195b,miR-503-5p,miR-6346,miR-6350,miR-6353miR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761","miR-15a-5p,miR-15b-5p,miR-16-5p,miR-195a-5p,miR-195b,miR-503-5p,miR-6353miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419","miR-15a-5p,miR-15b-5p,miR-16-5p,miR-195a-5p,miR-195b,miR-6353"
"peak28684","chr12",78351067,78351125,59,"+",1449983,"peak28684",NA,"Gphn",NA,NA,NA,NA,FALSE,NA,"intron",3.09065433730608,1.33345163993132,0.000811606773101529,NA,NA,NA
"peak28686","chr12",78492050,78492106,57,"+",10894,"peak28686","Gphn",NA,NA,NA,NA,NA,FALSE,NA,"exon",5.72707807918263,5.22417303611814,1.87465744442628e-06,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5pmiR-1193-5p,miR-1839-5p,miR-376a-5p,miR-379-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5pmiR-1839-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5p"
"peak30030","chr12",26443211,26443257,47,"-",4688,"peak30030","Rsad2",NA,NA,NA,"Rsad2",NA,FALSE,NA,"utr3",4.89831607564959,5.03314965654629,1.26381621851162e-05,"miR-27a-3p,miR-27b-3p,miR-350-3p",NA,NA
"peak30036","chr12",26443839,26443895,57,"-",6171,"peak30036","Rsad2",NA,NA,NA,"Rsad2",NA,FALSE,NA,"utr3",6.06389953732291,5.02635133403078,8.63178198389129e-07,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5plet-7d-5p,miR-1902,miR-202-3p,miR-329-5p,miR-377-5p","let-7d-5p,miR-202-3p",""
"peak30037","chr12",26443927,26443989,63,"-",9114,"peak30037","Rsad2",NA,NA,NA,"Rsad2",NA,FALSE,NA,"utr3",8.9613786076924,5.9432107065637,1.09300309647749e-09,"miR-329-3p,miR-362-3p,miR-466i-3p,miR-669c-3p,miR-672-3p,miR-7212-3pmiR-377-3p,miR-669c-3p,miR-672-3p","miR-669c-3p,miR-672-3p",""
"peak30621","chr12",76799025,76799084,60,"-",5068,"peak30621","Rab15",NA,NA,NA,"Rab15","Rab15",FALSE,NA,"utr3",1.3363954530357,1.20658246347133,0.0460897706449635,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5p","miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-770-5p",""
"peak31340","chr12",102571517,102571576,60,"-",11518,"peak31340",NA,"Itpk1",NA,NA,NA,NA,FALSE,NA,"intron",5.40165999636717,5.72131339141947,3.96588396767926e-06,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5pmiR-7224-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5p"
"peak31366","chr12",102678809,102678877,69,"-",38991,"peak31366",NA,"Itpk1",NA,NA,NA,NA,FALSE,NA,"intron",10.1548277031064,6.42874970970358,7.00119698181343e-11,"miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761miR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761",NA,NA
"peak31455","chr12",104763200,104763259,60,"-",9266,"peak31455","Clmn",NA,NA,NA,"Clmn",NA,FALSE,NA,"utr3",7.23641574206026,5.48106201305901,5.80208728523522e-08,"miR-194-5pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-802-5pmiR-26a-5p,miR-26b-5p,miR-6371","",NA
"peak31468","chr12",104771353,104771425,73,"-",6656,"peak31468","Clmn",NA,NA,NA,"Clmn","Clmn",FALSE,NA,"utr3",2.3107368841602,2.36625806550067,0.00488948497416501,"miR-802-5p",NA,NA
"peak31617","chr12",108860812,108860870,59,"-",6272,"peak31617","Wars","Wars",NA,NA,"Wars","Wars",FALSE,NA,"utr3",3.60842567449467,2.78254601830967,0.000246362342864441,"miR-24-3p,miR-3079-3p,miR-3106-5p,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413,miR-7080-3pmiR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761miR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419miR-24-3p,miR-3620-3p,miR-5112,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413miR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761","miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419miR-24-3p,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413",NA
"peak31620","chr12",108861131,108861202,72,"-",5871,"peak31620","Wars","Wars",NA,NA,"Wars","Wars",FALSE,NA,"utr3",1.37051579807867,0.991508805519002,0.0426073184283595,NA,NA,NA
"peak34401","chr13",24991242,24991295,54,"-",17323,"peak34401","Mrs2",NA,NA,NA,"Mrs2",NA,FALSE,NA,"utr3",9.19137712181388,6.31974143929339,6.43610140664123e-10,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-26a-5p,miR-26b-5p,miR-6371","miR-26a-5p,miR-26b-5p,miR-6371",NA
"peak34402","chr13",24991662,24991715,54,"-",6358,"peak34402","Mrs2",NA,NA,NA,"Mrs2",NA,FALSE,NA,"utr3",3.79269726702279,4.53891008607034,0.000161176875682019,"miR-155-3p","",NA
"peak34767","chr13",34990750,34990804,55,"-",9255,"peak34767","Eci2",NA,NA,NA,NA,NA,FALSE,NA,"exon",7.95528392280524,6.20352602968792,1.10844992208485e-08,NA,NA,NA
"peak35274","chr13",55345427,55345481,55,"-",6507,"peak35274","Lman2",NA,NA,NA,"Lman2",NA,FALSE,NA,"utr3",4.20086873958691,4.16104790118301,6.29696472472117e-05,"miR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3pmiR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419miR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761",NA,NA
"peak38172","chr14",55596910,55596959,50,"+",7094,"peak38172","Rnf31","Rnf31",NA,NA,NA,NA,FALSE,NA,"exon",5.10528858373863,5.15954458775768,7.84714027791145e-06,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5pmiR-7237-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5p"
"peak38236","chr14",56387975,56388035,61,"+",7432,"peak38236","Atp12a",NA,NA,NA,"Atp12a",NA,FALSE,NA,"utr3",4.30388687363706,3.41000182056244,4.96721692194918e-05,"miR-196a-5p,miR-196b-5p,miR-3962miR-27a-3p,miR-27b-3p,miR-350-3p",NA,NA
"peak38308","chr14",59629880,59629946,67,"+",7547,"peak38308","Shisa2",NA,NA,NA,NA,NA,FALSE,NA,"exon",2.91526598956651,3.42321570704495,0.0012154413590333,"miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761miR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419","miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419",NA
"peak39008","chr14",118972728,118972787,60,"+",11165,"peak39008","Dnajc3",NA,NA,NA,NA,NA,FALSE,NA,"exon",6.75887742010678,3.45151429484574,1.74229856887479e-07,"miR-27a-3p,miR-27b-3p,miR-350-3p",NA,NA
"peak39290","chr14",8364008,8364056,49,"-",4116,"peak39290",NA,"Oit1",NA,NA,NA,NA,FALSE,NA,"intron",3.83078212350496,5.40277036797002,0.000147644705023951,"miR-377-3p,miR-669c-3p,miR-672-3p","",""
"peak39300","chr14",8367401,8367436,36,"-",3355,"peak39300",NA,"Oit1",NA,"Oit1",NA,NA,FALSE,NA,"utr5*",1.83367710481665,2.46905885686641,0.0146663787161383,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3p","",""
"peak39301","chr14",8367441,8367503,63,"-",9677,"peak39301",NA,"Oit1",NA,"Oit1",NA,NA,FALSE,NA,"utr5*",3.27891879268158,3.69444993802278,0.000526115633851914,"miR-6401,miR-6908-3p,miR-6923-3p",NA,NA
"peak39303","chr14",8367648,8367714,67,"-",5659,"peak39303",NA,"Oit1",NA,"Oit1",NA,NA,FALSE,NA,"utr5*",1.67524418247592,2.19966278905283,0.0211230106266244,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3p","",""
"peak39307","chr14",8368810,8368869,60,"-",9218,"peak39307",NA,"Oit1",NA,"Oit1",NA,NA,FALSE,NA,"utr5*",7.12498702229257,5.37697486103151,7.49916618212747e-08,"miR-194-5pmiR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5pmiR-130a-3p,miR-130b-3p,miR-130c,miR-19a-3p,miR-19b-3p,miR-301a-3p,miR-301b-3p,miR-6341,miR-6389,miR-721miR-802-5p","miR-194-5pmiR-19a-3p,miR-19b-3p",""
"peak39321","chr14",8378662,8378722,61,"-",14046,"peak39321","Oit1",NA,"Oit1","Oit1",NA,NA,FALSE,NA,"utr5",1.78755729678589,1.66424859507055,0.0163095772159845,"miR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419",NA,NA
"peak39481","chr14",21045564,21045626,63,"-",10385,"peak39481","Ap3m1","Ap3m1",NA,NA,NA,NA,FALSE,NA,"exon",3.71500603486364,4.31623946203065,0.00019274981289013,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5pmiR-1193-5p,miR-1839-5p,miR-376a-5p,miR-379-5pmiR-196a-5p,miR-196b-5p,miR-3962let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5pmiR-196a-5p,miR-196b-5p,miR-3962miR-376a-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5p"
"peak40064","chr14",51764315,51764378,64,"-",15768,"peak40064","Ang4",NA,NA,NA,NA,NA,FALSE,NA,"exon",2.27259262099692,1.54468906384039,0.00533835411568347,"miR-27a-3p,miR-27b-3p,miR-350-3p","",NA
"peak40780","chr14",70583446,70583509,64,"-",6192,"peak40780","Fam160b2",NA,NA,NA,"Fam160b2",NA,FALSE,NA,"utr3",3.94659313254421,4.69630789967255,0.000113085485647235,"miR-329-3p,miR-362-3p,miR-466i-3p,miR-669c-3p,miR-672-3p,miR-7212-3pmiR-377-3p,miR-669c-3p,miR-672-3pmiR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3pmiR-342-3p,miR-377-3pmiR-342-3p,miR-673-5p,miR-6985-3p,miR-7001-3p,miR-742-5pmiR-6401,miR-6908-3p,miR-6923-3p","miR-669c-3p,miR-672-3pmiR-342-3p",""
