"","seqnames","start","end","width","strand","count","name","exon","intron","utr5","utr5.","utr3","utr3.","intergenic","mirna","annot","score","input.log2FC","input.padj","targeting_mirna_6mer","targeting_mirna_7mer","targeting_mirna_8mer"
"peak31102","chr12",87355259,87355317,59,"-",8051,"peak31102",NA,"Sptlc2",NA,NA,NA,NA,FALSE,NA,"intron",5.35915186828937,5.43005269552481,4.3736913495001e-06,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5pmiR-194-5pmiR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5p","miR-194-5p",""
"peak31151","chr12",91638031,91638095,65,"-",9277,"peak31151","Ston2",NA,NA,NA,"Ston2",NA,FALSE,NA,"utr3",5.72485156834444,5.81881164346902,1.88429298654385e-06,"miR-329-3p,miR-362-3p,miR-466i-3p,miR-669c-3p,miR-672-3p,miR-7212-3pmiR-377-3p,miR-669c-3p,miR-672-3p","miR-669c-3p,miR-672-3p",""
"peak31152","chr12",91638792,91638847,56,"-",7508,"peak31152","Ston2",NA,NA,NA,"Ston2",NA,FALSE,NA,"utr3",6.09701245756749,5.66431747488628,7.99811312403056e-07,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5pmiR-194-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5pmiR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5pmiR-194-5p,miR-379-3p,miR-411-3p","miR-194-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5pmiR-194-5p","miR-194-5p"
"peak31224","chr12",100911675,100911727,53,"-",11098,"peak31224","Ccdc88c",NA,NA,NA,"Ccdc88c","Ccdc88c",FALSE,NA,"utr3",9.71991196176147,6.36648822989558,1.9058470236071e-10,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5pmiR-6926-3p,miR-767","miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-770-5pmiR-767",""
"peak31660","chr12",111293712,111293772,61,"-",7583,"peak31660","Cdc42bpb",NA,NA,NA,"Cdc42bpb","Cdc42bpb",FALSE,NA,"utr3",4.61396764994098,2.78365985822827,2.43238518769121e-05,NA,NA,NA
"peak31725","chr12",112654608,112654665,58,"-",11203,"peak31725","Akt1",NA,NA,NA,"Akt1","Akt1",FALSE,NA,"utr3",2.06124127018392,1.29852563231333,0.00868477816621598,NA,NA,NA
"peak31892","chr13",5865015,5865070,56,"+",15410,"peak31892","Klf6",NA,NA,NA,"Klf6","Klf6",FALSE,NA,"utr3",6.67516858979514,2.94669031556476,2.11266875878512e-07,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7d-5p,miR-1902,miR-202-3p,miR-329-5p,miR-377-5p","let-7d-5p,miR-202-3p",""
"peak31894","chr13",5865275,5865344,70,"+",4149,"peak31894","Klf6",NA,NA,NA,"Klf6","Klf6",FALSE,NA,"utr3",2.88168150245508,1.77735565564866,0.00131316257699522,"miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-3473g,miR-350-5p,miR-6383,miR-6949-5p,miR-93-5pmiR-26a-5p,miR-26b-5p,miR-6371","miR-106b-5p,miR-20a-5p,miR-6383miR-26a-5p,miR-26b-5p,miR-6371",NA
"peak31899","chr13",5867384,5867434,51,"+",7879,"peak31899","Klf6",NA,NA,NA,"Klf6","Klf6",FALSE,NA,"utr3",2.0736670772888,1.20035233066244,0.00843981491600753,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5p","",NA
"peak31900","chr13",5867480,5867524,45,"+",7628,"peak31900","Klf6",NA,NA,NA,"Klf6","Klf6",FALSE,NA,"utr3",1.82335502371191,1.25522138254101,0.0150191369126844,NA,NA,NA
"peak31901","chr13",5867543,5867599,57,"+",13820,"peak31901","Klf6",NA,NA,NA,"Klf6","Klf6",FALSE,NA,"utr3",4.89568268629933,2.94807475526592,1.27150277897859e-05,NA,NA,NA
"peak31903","chr13",5867870,5867906,37,"+",13279,"peak31903","Klf6",NA,NA,NA,"Klf6","Klf6",FALSE,NA,"utr3",6.59197320590903,3.17952357253708,2.55874374545712e-07,"miR-6401,miR-6908-3p,miR-6923-3p",NA,NA
"peak31915","chr13",5869040,5869097,58,"+",7015,"peak31915","Klf6",NA,NA,NA,"Klf6","Klf6",FALSE,NA,"utr3",7.23027520416618,5.19775807919088,5.88470634513588e-08,NA,NA,NA
"peak31944","chr13",9099712,9099771,60,"+",11673,"peak31944",NA,"Larp4b",NA,NA,NA,NA,FALSE,NA,"intron",7.06304350224631,5.93369596789871,8.64881281333753e-08,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5pmiR-26a-5p,miR-26b-5p,miR-6371","miR-26a-5p,miR-26b-5p,miR-6371",NA
"peak31951","chr13",9111675,9111728,54,"+",4679,"peak31951",NA,"Larp4b",NA,NA,NA,NA,FALSE,NA,"intron",4.37964478734483,5.18005228531275,4.17210483484259e-05,NA,NA,NA
"peak31960","chr13",9132987,9133038,52,"+",14254,"peak31960",NA,"Larp4b",NA,NA,NA,NA,FALSE,NA,"intron",4.54383424630727,6.07235319743174,2.85868138519864e-05,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5pmiR-7224-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5p"
"peak31999","chr13",9172233,9172281,49,"+",4278,"peak31999","Larp4b",NA,NA,NA,"Larp4b","Larp4b",FALSE,NA,"utr3",5.7328816957968,5.09826370857233,1.84977243852959e-06,"miR-26a-5p,miR-26b-5p,miR-6371","miR-26a-5p,miR-26b-5p,miR-6371",NA
"peak32002","chr13",9172568,9172642,75,"+",6739,"peak32002","Larp4b",NA,NA,NA,"Larp4b","Larp4b",FALSE,NA,"utr3",7.69378873216585,5.70601094666332,2.02400354037682e-08,"",NA,NA
"peak32272","chr13",30164196,30164260,65,"+",7153,"peak32272",NA,"Mboat1",NA,NA,NA,NA,FALSE,NA,"intron",2.24266930887736,3.39595998581611,0.00571913951620738,NA,NA,NA
"peak32295","chr13",30245529,30245589,61,"+",6860,"peak32295","Mboat1",NA,NA,NA,"Mboat1",NA,FALSE,NA,"utr3",4.37117933547121,4.01185172925842,4.25422704855836e-05,NA,NA,NA
"peak32299","chr13",30245976,30246032,57,"+",7515,"peak32299","Mboat1",NA,NA,NA,"Mboat1",NA,FALSE,NA,"utr3",2.97426369972354,1.64695328223467,0.00106105110082984,NA,NA,NA
"peak32300","chr13",30246101,30246173,73,"+",7040,"peak32300","Mboat1",NA,NA,NA,"Mboat1",NA,FALSE,NA,"utr3",1.32714913009417,0.923824763919355,0.0470815627738077,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3p","",NA
"peak32303","chr13",30246450,30246502,53,"+",4260,"peak32303","Mboat1",NA,NA,NA,"Mboat1",NA,FALSE,NA,"utr3",2.25607144443346,2.00219880330729,0.00554534480712542,NA,NA,NA
"peak32389","chr13",37846579,37846631,53,"+",6282,"peak32389",NA,"Rreb1",NA,NA,NA,NA,FALSE,NA,"intron",1.74654822744821,5.6790322280173,0.0179246949151354,NA,NA,NA
"peak32402","chr13",37888868,37888919,52,"+",8889,"peak32402","Rreb1","Rreb1","Rreb1","Rreb1",NA,NA,FALSE,NA,"utr5",5.97022534307143,4.43940632737741,1.07096346852081e-06,"miR-25-3p,miR-32-5p,miR-363-3p,miR-367-3p,miR-92a-3p,miR-92b-3pmiR-342-3p,miR-377-3p","",NA
"peak32439","chr13",37949436,37949496,61,"+",24648,"peak32439","Rreb1",NA,NA,NA,"Rreb1","Rreb1",FALSE,NA,"utr3",9.27435106439139,6.53711768045468,5.31678300360619e-10,"miR-329-3p,miR-362-3p,miR-466i-3p,miR-669c-3p,miR-672-3p,miR-7212-3pmiR-377-3p,miR-669c-3p,miR-672-3pmiR-342-3p,miR-673-5p,miR-6985-3p,miR-7001-3p,miR-742-5p","miR-669c-3p,miR-672-3p",NA
"peak32472","chr13",38176397,38176449,53,"+",11808,"peak32472","Dsp",NA,NA,NA,NA,NA,FALSE,NA,"exon",3.9109454983191,2.13073541543629,0.000122759327801351,NA,NA,NA
"peak32563","chr13",38198499,38198555,57,"+",5840,"peak32563","Dsp",NA,NA,NA,"Dsp",NA,FALSE,NA,"utr3",4.66720410140555,4.38823790146052,2.15177024928e-05,"",NA,NA
"peak32827","chr13",54624345,54624392,48,"+",4750,"peak32827",NA,"Faf2",NA,NA,NA,NA,FALSE,NA,"intron",4.73483104989717,5.53781838353529,1.84148824156039e-05,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-6345,miR-6357miR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761miR-6926-3p,miR-767","miR-29a-3p,miR-29b-3p,miR-29c-3pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-770-5pmiR-767","miR-29a-3p,miR-29b-3p,miR-29c-3p"
"peak33016","chr13",55460836,55460896,61,"+",7688,"peak33016","Grk6",NA,NA,NA,"Grk6","Grk6",FALSE,NA,"utr3",5.51953467901102,5.03954679736745,3.02318915506543e-06,"miR-342-3p,miR-673-5p,miR-6985-3p,miR-7001-3p,miR-742-5p",NA,NA
"peak33037","chr13",55632317,55632378,62,"+",14321,"peak33037","Caml",NA,NA,NA,"Caml",NA,FALSE,NA,"utr3",4.26319883979748,5.2490595426683,5.45508045474099e-05,"miR-105,miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-290b-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-302a-3p,miR-302b-3p,miR-302c-3p,miR-302d-3p,miR-350-5p,miR-467a-5p,miR-467b-5p,miR-467c-5p,miR-467d-5p,miR-6383,miR-93-5pmiR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-3473g,miR-350-5p,miR-6383,miR-6949-5p,miR-93-5pmiR-130a-3p,miR-130b-3p,miR-130c,miR-148a-3p,miR-148b-3p,miR-152-3p,miR-291b-3p,miR-301a-3p,miR-301b-3p,miR-350-5p,miR-6341,miR-6389,miR-721","miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-350-5p,miR-6383,miR-93-5pmiR-291b-3p,miR-350-5p","miR-291b-3p,miR-350-5p"
"peak33540","chr13",90106252,90106304,53,"+",8227,"peak33540","Tmem167","Tmem167",NA,NA,"Tmem167","Tmem167",FALSE,NA,"utr3",6.79010459451767,5.34561975974942,1.62141955125108e-07,"miR-24-3p,miR-3079-3p,miR-3106-5p,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413,miR-7080-3pmiR-27a-3p,miR-27b-3p,miR-350-3pmiR-24-3p,miR-3620-3p,miR-5112,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413miR-342-3p,miR-377-3p","miR-24-3p,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413",NA
"peak33557","chr13",92665060,92665119,60,"+",5803,"peak33557",NA,"Serinc5",NA,NA,NA,NA,FALSE,NA,"intron",3.8734994002311,4.53104262753683,0.000133813706314535,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-6345,miR-6357let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5p","miR-29a-3p,miR-29b-3p,miR-29c-3pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-770-5p","miR-29a-3p,miR-29b-3p,miR-29c-3p"
"peak33587","chr13",92710402,92710455,54,"+",6294,"peak33587","Serinc5",NA,NA,NA,"Serinc5",NA,FALSE,NA,"utr3",5.48117916320754,5.17667135221909,3.30233278980308e-06,"miR-25-3p,miR-32-5p,miR-363-3p,miR-367-3p,miR-92a-3p,miR-92b-3pmiR-25-3p,miR-32-5p,miR-363-3p,miR-367-3p,miR-92a-3p,miR-92b-3p","miR-25-3p,miR-32-5p,miR-363-3p,miR-367-3p,miR-92a-3p,miR-92b-3pmiR-32-5p,miR-92a-3p,miR-92b-3p","miR-32-5p,miR-92a-3p,miR-92b-3p"
"peak33589","chr13",92710609,92710661,53,"+",6716,"peak33589","Serinc5",NA,NA,NA,"Serinc5",NA,FALSE,NA,"utr3",6.39170382572762,5.25416361517719,4.05785172988677e-07,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5p","miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-770-5p",NA
"peak33703","chr13",96611924,96611977,54,"+",16083,"peak33703",NA,"Col4a3bp",NA,NA,NA,NA,FALSE,NA,"intron",5.83658778647444,6.13747897664583,1.45684119516557e-06,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3pmiR-24-3p,miR-3620-3p,miR-5112,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413","miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3p","miR-200b-3p,miR-200c-3p,miR-429-3p"
"peak33717","chr13",96640108,96640156,49,"+",14205,"peak33717","Col4a3bp",NA,NA,NA,"Col4a3bp",NA,FALSE,NA,"utr3",6.66607543645239,6.86384138210735,2.15736964397767e-07,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3p","miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3p",NA
"peak33732","chr13",97178438,97178488,51,"+",12006,"peak33732",NA,"Gfm2",NA,NA,NA,"Gfm2",FALSE,NA,"utr3*",8.82230352769685,6.64760802199998,1.50555446886607e-09,"miR-105,miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-290b-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-302a-3p,miR-302b-3p,miR-302c-3p,miR-302d-3p,miR-350-5p,miR-467a-5p,miR-467b-5p,miR-467c-5p,miR-467d-5p,miR-6383,miR-93-5pmiR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-3473g,miR-350-5p,miR-6383,miR-6949-5p,miR-93-5pmiR-130a-3p,miR-130b-3p,miR-130c,miR-148a-3p,miR-148b-3p,miR-152-3p,miR-291b-3p,miR-301a-3p,miR-301b-3p,miR-350-5p,miR-6341,miR-6389,miR-721","miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-350-5p,miR-6383,miR-93-5pmiR-106b-5p,miR-20a-5p,miR-6383miR-291b-3p,miR-350-5p","miR-106b-5p,miR-20a-5p,miR-6383miR-291b-3p,miR-350-5p"
"peak34727","chr13",33925571,33925624,54,"-",14750,"peak34727",NA,"Serpinb6a",NA,NA,NA,NA,FALSE,NA,"intron",9.86270670631103,6.48292696257282,1.3718078814707e-10,NA,NA,NA
"peak34857","chr13",41311291,41311348,58,"-",37251,"peak34857","Nedd9",NA,NA,NA,"Nedd9",NA,FALSE,NA,"utr3",9.10938558934925,7.24991965408309,7.7734607607338e-10,"miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761",NA,NA
"peak35509","chr13",59799936,59800000,65,"-",6473,"peak35509","Zcchc6",NA,NA,NA,NA,"Zcchc6",FALSE,NA,"utr3*",2.87993276024658,2.83919863306587,0.00131846085379131,"miR-105,miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-290b-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-302a-3p,miR-302b-3p,miR-302c-3p,miR-302d-3p,miR-350-5p,miR-467a-5p,miR-467b-5p,miR-467c-5p,miR-467d-5p,miR-6383,miR-93-5pmiR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-3473g,miR-350-5p,miR-6383,miR-6949-5p,miR-93-5pmiR-130a-3p,miR-130b-3p,miR-130c,miR-148a-3p,miR-148b-3p,miR-152-3p,miR-291b-3p,miR-301a-3p,miR-301b-3p,miR-350-5p,miR-6341,miR-6389,miR-721","miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-350-5p,miR-6383,miR-93-5pmiR-291b-3p,miR-350-5p","miR-291b-3p,miR-350-5p"
"peak35522","chr13",59816314,59816367,54,"-",4833,"peak35522","Zcchc6",NA,NA,NA,NA,NA,FALSE,NA,"exon",4.0700249207925,3.64705809989477,8.51089199391917e-05,"miR-191-5p",NA,NA
"peak35592","chr13",64364115,64364171,57,"-",8550,"peak35592","Ctsl",NA,NA,NA,NA,"Ctsl",FALSE,NA,"utr3*",3.91629368627246,1.68656232365147,0.000121256858863806,NA,NA,NA
"peak35926","chr13",95627675,95627723,49,"-",6974,"peak35926","Iqgap2",NA,NA,NA,"Iqgap2",NA,FALSE,NA,"utr3",4.08870330604222,4.72495375891271,8.15261050071718e-05,NA,NA,NA
"peak35962","chr13",95695842,95695900,59,"-",4713,"peak35962",NA,"Iqgap2",NA,NA,NA,NA,FALSE,NA,"intron",3.27145197283514,5.11795148182899,0.000535239340815592,"miR-155-3p","",NA
"peak36012","chr13",96649088,96649134,47,"-",4848,"peak36012","Hmgcr",NA,NA,NA,"Hmgcr","Hmgcr",FALSE,NA,"utr3",5.56302285432015,5.05174495530278,2.73512478926636e-06,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-24-3p,miR-3620-3p,miR-5112,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413miR-6401,miR-6908-3p,miR-6923-3p",NA,NA
"peak36014","chr13",96649477,96649544,68,"-",7156,"peak36014","Hmgcr",NA,NA,NA,"Hmgcr","Hmgcr",FALSE,NA,"utr3",3.59050482254585,2.34207583415319,0.000256740969860339,"miR-377-3p,miR-669c-3p,miR-672-3p",NA,NA
"peak36016","chr13",96649686,96649739,54,"-",4973,"peak36016","Hmgcr",NA,NA,NA,"Hmgcr","Hmgcr",FALSE,NA,"utr3",5.85937994603431,5.00235975463245,1.38235648407353e-06,NA,NA,NA
"peak36019","chr13",96650014,96650063,50,"-",11000,"peak36019","Hmgcr",NA,NA,NA,"Hmgcr","Hmgcr",FALSE,NA,"utr3",6.21495287434736,5.37297951450561,6.09603042180578e-07,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-6345,miR-6357","",NA
"peak36022","chr13",96650276,96650322,47,"-",4680,"peak36022","Hmgcr",NA,NA,NA,"Hmgcr","Hmgcr",FALSE,NA,"utr3",2.74915214379317,2.4872913794261,0.0017817544666952,"miR-7237-5pmiR-342-3p,miR-673-5p,miR-6985-3p,miR-7001-3p,miR-742-5p",NA,NA
"peak36023","chr13",96650353,96650404,52,"-",5976,"peak36023","Hmgcr",NA,NA,NA,"Hmgcr","Hmgcr",FALSE,NA,"utr3",2.08139605394131,1.3262035794772,0.00829094331816015,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3p",NA,NA
"peak36026","chr13",96651075,96651130,56,"-",139656,"peak36026","Hmgcr",NA,NA,NA,"Hmgcr","Hmgcr",FALSE,NA,"utr3",31.8861788614432,5.07911218597534,1.29963422164222e-32,"miR-210-3p",NA,NA
"peak36028","chr13",96651983,96652011,29,"-",2594,"peak36028","Hmgcr","Hmgcr",NA,NA,"Hmgcr","Hmgcr",FALSE,NA,"utr3",2.18925452969464,2.30398641684315,0.00646763451931643,NA,NA,NA
"peak36136","chr13",98782091,98782146,56,"-",6496,"peak36136",NA,"Fcho2",NA,NA,NA,NA,FALSE,NA,"intron",4.62927415265176,5.29114058140255,2.34815006013511e-05,"miR-130a-3p,miR-130b-3p,miR-130c,miR-19a-3p,miR-19b-3p,miR-301a-3p,miR-301b-3p,miR-6341,miR-6389,miR-721miR-26a-5p,miR-26b-5p,miR-6371","miR-19a-3p,miR-19b-3p",NA
"peak36138","chr13",98803375,98803434,60,"-",16854,"peak36138",NA,"Fcho2",NA,NA,NA,NA,FALSE,NA,"intron",9.44816818804054,6.10529249209096,3.56313118293245e-10,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3p","miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3p","miR-200b-3p,miR-200c-3p,miR-429-3p"
"peak36309","chr13",100498636,100498688,53,"-",7771,"peak36309","Ocln",NA,NA,NA,"Ocln",NA,FALSE,NA,"utr3",6.73323365273718,5.55400208418623,1.84827397022939e-07,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3p","miR-200b-3p,miR-200c-3p,miR-429-3p",NA
"peak36310","chr13",100498740,100498808,69,"-",4776,"peak36310","Ocln",NA,NA,NA,"Ocln",NA,FALSE,NA,"utr3",1.92090488564062,1.59191432415931,0.0119976203294858,"miR-25-3p,miR-32-5p,miR-363-3p,miR-367-3p,miR-92a-3p,miR-92b-3p",NA,NA
"peak36331","chr13",100596713,100596795,83,"-",7166,"peak36331","Marveld2",NA,NA,NA,"Marveld2","Marveld2",FALSE,NA,"utr3",6.22926340387543,5.31604591019943,5.89843225942932e-07,NA,NA,NA
"peak36332","chr13",100596875,100596933,59,"-",7096,"peak36332","Marveld2",NA,NA,NA,"Marveld2","Marveld2",FALSE,NA,"utr3",2.63042397216465,1.5985016374657,0.00234194142086298,"miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761miR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419miR-15a-5p,miR-15b-5p,miR-16-5p,miR-195a-5p,miR-195b,miR-503-5p,miR-6346,miR-6350,miR-6353miR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761","miR-15a-5p,miR-15b-5p,miR-16-5p,miR-195a-5p,miR-195b,miR-503-5p,miR-6353miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419","miR-15a-5p,miR-15b-5p,miR-16-5p,miR-195a-5p,miR-195b,miR-6353"
"peak36333","chr13",100596972,100597017,46,"-",3141,"peak36333","Marveld2",NA,NA,NA,"Marveld2","Marveld2",FALSE,NA,"utr3",5.23684261774752,4.70834452216569,5.79638711341895e-06,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5pmiR-7224-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5p"
"peak36465","chr13",103830248,103830309,62,"-",24564,"peak36465","Erbb2ip","Erbb2ip",NA,NA,NA,NA,FALSE,NA,"exon",9.62821142298592,6.0451432855369,2.35390307919969e-10,"miR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761",NA,NA
